# Region type : patch velocity_inlet
# Faces       : 1888
# Area        : 4.314365e-03
# Scale factor: 1.000000e+00
# Time        	sum(phi)
1050          	-4.314365e-03
1051          	-4.314365e-03
1052          	-4.314365e-03
1053          	-4.314365e-03
1054          	-4.314365e-03
1055          	-4.314365e-03
1056          	-4.314365e-03
1057          	-4.314365e-03
1058          	-4.314365e-03
1059          	-4.314365e-03
1060          	-4.314365e-03
1061          	-4.314365e-03
1062          	-4.314365e-03
1063          	-4.314365e-03
1064          	-4.314365e-03
1065          	-4.314365e-03
1066          	-4.314365e-03
1067          	-4.314365e-03
1068          	-4.314365e-03
1069          	-4.314365e-03
1070          	-4.314365e-03
1071          	-4.314365e-03
1072          	-4.314365e-03
1073          	-4.314365e-03
1074          	-4.314365e-03
1075          	-4.314365e-03
1076          	-4.314365e-03
1077          	-4.314365e-03
1078          	-4.314365e-03
1079          	-4.314365e-03
1080          	-4.314365e-03
1081          	-4.314365e-03
1082          	-4.314365e-03
1083          	-4.314365e-03
1084          	-4.314365e-03
1085          	-4.314365e-03
1086          	-4.314365e-03
1087          	-4.314365e-03
1088          	-4.314365e-03
1089          	-4.314365e-03
1090          	-4.314365e-03
1091          	-4.314365e-03
1092          	-4.314365e-03
1093          	-4.314365e-03
1094          	-4.314365e-03
1095          	-4.314365e-03
1096          	-4.314365e-03
1097          	-4.314365e-03
1098          	-4.314365e-03
1099          	-4.314365e-03
1100          	-4.314365e-03
1101          	-4.314365e-03
1102          	-4.314365e-03
1103          	-4.314365e-03
1104          	-4.314365e-03
1105          	-4.314365e-03
1106          	-4.314365e-03
1107          	-4.314365e-03
1108          	-4.314365e-03
1109          	-4.314365e-03
1110          	-4.314365e-03
1111          	-4.314365e-03
1112          	-4.314365e-03
1113          	-4.314365e-03
1114          	-4.314365e-03
1115          	-4.314365e-03
1116          	-4.314365e-03
1117          	-4.314365e-03
